instruction,input,response
"Alin sa mga buwan ng Galilean ng Jupiter ang may pagkakaiba na maging pinakamalaking buwan sa solar system, at aling buwan ang tinutukoy na may pinakaaktibong gawaing heolohikal?","Ang apat na pinakamalaking buwan ng Jupiter ay kolektibong kilala bilang mga buwan ng Galilean: Io, Europa, Ganymede, at Callisto. Ang Io ay ang pinakaaktibong mundo sa heolohiya sa solar system, na ipinagmamalaki ang daan-daang bulkan na pinalakas ng tidal heating mula sa malaking grabitasyonal na puwersa ng Jupiter. Ang Europa ay medyo mas maliit kaysa Io at partikular na interesado sa mga siyentipiko dahil ang matibay na ebidensya ay nagmumungkahi ng malawak na karagatan ng likidong tubig sa ilalim ng nagyeyelong balat nito, na ginagawa itong pangunahing target para sa posibleng pag-aaral ng kakayahang tumira. Ang Ganymede ay ang pinakamalaking buwan sa solar system, mas malaki pa sa planetang Mercury, at ito ang tanging buwan na kilala na may sarili nitong magnetosphere. Sa huli, ang Callisto, ang pinakalabas sa mga buwan ng Galilean, ay may pinakamatanda at pinakamaraming bungang ibabaw, na nagpapahiwatig ng napakakaunting gawaing heolohikal mula nang mabuo ito.","Ang Ganymede ang pinakamalaking buwan sa solar system, mas malaki pa sa planetang Mercury. Ang Io ay tinutukoy na may pinakaaktibong gawaing heolohikal, naglalaman ng daan-daang bulkan at inilarawan bilang ang pinakaaktibong mundo sa heolohiya sa solar system."
"Ano ang pinagkaiba ng istraktura ng unang kohorte mula sa natitirang siyam na kohorte sa loob ng isang karaniwang Lehiyon ng Roma, ayon sa ibinigay na paglalarawan?","Ang Lehiyon ng Roma ay ang pangunahing yunit militar ng sinaunang hukbo ng Roma, karaniwang binubuo ng 4,200 hanggang 5,200 na sundalo. Sa loob ng Lehiyon, ang kohorte ang pangunahing taktikal na subdibisyon. Karaniwang may sampung kohorte sa isang buong lehiyon. Ang unang kohorte ay kadalasang doble ang lakas, naglalaman ng limang siglo (centuries) na may 160 lalaki bawat isa, at naglalagay ng pinaka-beteranong sundalo ng lehiyon. Ang natitirang siyam na kohorte ay binubuo ng anim na siglo (centuries) na may 80 lalaki bawat isa. Ang isang siglo ay pinamumunuan ng isang centurion, na kadalasang tinutulungan ng isang 'optio,' ang kanyang pangalawang-pinuno.","Ang unang kohorte ay doble ang lakas, binubuo ng limang siglo na may 160 lalaki bawat isa, habang ang natitirang siyam na kohorte ay binubuo ng anim na siglo, na may 80 lalaki bawat isa."
Saang lungsod matatagpuan ang Hagia Sophia?,,"Ang Hagia Sophia, isang dating simbahan at moske na makasaysayang mahalaga, ay matatagpuan sa Istanbul, Turkey."
Ilarawan ang mga epekto sa isang halamang-bahay na mahilig sa lilim kung bigla itong ilipat sa matindi at direktang sikat ng araw.,,"Ang biglaang pagbabagong ito ay nagdudulot ng kondisyon na tinatawag na sun scorch o pagkasunog ng dahon. Dahil ang mga dahon ng halaman ay inangkop para sa mababang liwanag (manipis na cuticle, mataas na density ng chlorophyll), hindi nito kayang hawakan ang matinding UV radiation at init. Sa loob ng ilang oras, ang halaman ay makararanas ng labis na pagpapawis (transpiration), na humahantong sa mabilis na pagkalanta. Sa loob ng susunod na isa o dalawang araw, masisira ang chlorophyll, na magreresulta sa mga puti, dilaw, o kayumangging patch (necrotic spots) sa mga dahon. Kung hindi mabilis na ibabalik sa lilim, uubusin ng halaman ang mga reserba nitong enerhiya sa pagsubok na ayusin ang pinsala at maaaring tuluyang mamatay, o sa pinakamababa, malalagas ang lahat ng nasirang dahon nito."
"Sino ang nagtapos at naglathala ng akdang The Silmarillion matapos mamatay si J.R.R. Tolkien, at kailan ito inilabas?",,"Ang The Silmarillion ay tinipon at inedit ng bunsong anak ni J.R.R. Tolkien, si Christopher Tolkien, gamit ang malawak, at madalas magkasalungat na mga tala at manuskrito ng kanyang ama. Una itong inilathala pagkatapos ng kanyang kamatayan (posthumously) noong 1977 ng George Allen & Unwin sa UK at Houghton Mifflin sa US."
"Alin ang isang mamalya o reptilya: Alligator, Dolphin",,"Ang Alligator ay isang reptilya, ang Dolphin ay isang mamalya"
Ilarawan ang mga pangunahing sangkap at pangunahing hakbang na kinakailangan upang maghurno ng isang karaniwang tinapay ng sourdough.,,"Ang mga pangunahing sangkap ay tubig, harina (karaniwang pinaghalong all-purpose o bread flour at whole wheat/rye), at asin. Gayunpaman, ang kritikal na bahagi ay ang aktibong sourdough starter, isang buhay na kultura ng mga ligaw na yeast at bacteria. Ang pangunahing proseso ay kinabibilangan ng apat na pangunahing yugto: 1) Paghahalo ng mga sangkap (kadalasang kasama ang autolyse rest); 2) Bulk fermentation (ang pinakamahabang yugto, na nagpapahintulot sa masa na umalsa); 3) Paghuhubog ng masa at cold proofing (pagpapalamig ng masa sa isang banneton); at 4) Paghurno sa isang Dutch oven o sa isang baking stone upang makamit ang malutong na balat."
"Ipaliwanag ang pangunahing pagkakaiba sa pagitan ng Python at Java, partikular na tinutugunan ang kanilang execution environment at tipikal na mga aplikasyon.",,"Ang Python ay isang interpreted, high-level na wika na kilala sa pagiging madaling basahin (readability) at mabilis na pagbuo (rapid development). Ang pangunahing gamit nito ay kinabibilangan ng data science, machine learning, web development (backend), at scripting. Tumatakbo ito sa isang interpreted environment. Sa kabilang banda, ang Java ay isang compiled na wika na tumatakbo sa Java Virtual Machine (JVM), na ginagawa itong platform-independent ('Sumulat nang isang beses, patakbuhin kahit saan'). Karaniwang ginagamit ang Java para sa mga enterprise-level na sistema, Android development, at malalaking aplikasyon kung saan mahalaga ang bilis at katatagan (stability). Karaniwang inuuna ng Python ang bilis ng developer, habang madalas naman inuuna ng Java ang bilis ng pagpapatupad (execution speed) at matibay na istraktura."
"Iuri ang mga sumusunod na bagay batay sa kanilang komposisyong kemikal bilang Elemento, Kompuwesto, o Pinaghalong Sangkap: Ginto, Tubig, Hangin, Grabidad, Asin (NaCl), Asero, Liwanag, Oksiheno (O₂), Salad, Desk.",,"Ang mga pag-uuri ay ang mga sumusunod:

**Mga Elemento (Purong sangkap, isang uri ng atomo):**
*   Ginto (Au)
*   Oksiheno (O₂)

**Mga Kompuwesto (Purong sangkap, dalawa o higit pang elementong kemikal na pinagsama):**
*   Tubig (H₂O)
*   Asin (NaCl)

**Mga Pinaghalong Sangkap (Pisikal na kombinasyon ng mga sangkap):**
*   Hangin (pangunahing isang homogeneous na pinaghalong sangkap ng nitrogen, oksiheno, at argon)
*   Asero (isang homogeneous na pinaghalong sangkap/alloy ng bakal at carbon)
*   Salad (isang heterogeneous na pinaghalong sangkap ng iba't ibang gulay at sarsa)

**Mga Bagay na hindi maaaring iuri sa kemikal:**
*   **Grabidad:** Ito ay isang pundamental na pisikal na puwersa, hindi isang kemikal na sangkap.
*   **Liwanag:** Ito ay electromagnetic radiation (enerhiya), hindi matter na may komposisyong kemikal.
*   **Desk:** Ito ay isang macroscopic na bagay, karaniwang binubuo ng mga materyales (tulad ng kahoy o metal) na sila mismo ay kumplikadong pinaghalong sangkap o kompuwesto, ngunit ang bagay mismo ay hindi isang karaniwang kemikal na pag-uuri (Elemento, Kompuwesto, Pinaghalong Sangkap)."
Ipaliwanag ang konsepto ng Photosynthesis.,,"Ang Photosynthesis ay ang proseso na ginagamit ng mga halaman, algae, at ilang bacteria upang palitan ang enerhiya ng liwanag, karaniwang mula sa araw, patungo sa kemikal na enerhiya (asukal/glukosa) na magagamit upang magbigay-lakas sa mga gawain ng organismo."
Tukuyin kung ang Python at Java ay gumagamit ng static o dynamic na pagta-type.,,"Ang Java ay gumagamit ng static na pagta-type, at ang Python ay gumagamit ng dynamic na pagta-type."
"Ano ang tagal ng pinakamahabang tuloy-tuloy na pananatili sa ibabaw ng buwan sa panahon ng programa ng Apollo, na naka-format bilang [Araw:Oras:Minuto]?","Matagumpay na nakumpleto ng programa ng Apollo ang anim na may-kremang paglapag sa buwan sa pagitan ng 1969 at 1972. Habang karamihan sa mga misyon ay may pananatiling mas maikli sa 75 oras, ang Apollo 17 ang may hawak ng rekord para sa pinakamahabang tuloy-tuloy na pananatili. Sina Astronaut Eugene Cernan at Harrison Schmitt ay gumugol ng kabuuang 75 oras, 0 minuto, at 57 segundo sa paggalugad sa lambak ng Taurus-Littrow.",03:03:00
Sino ang kinikilalang nag-imbento ng World Wide Web?,,Tim Berners-Lee
Ipaliwanag ang Teorya ng Big Bang.,"Ang Teorya ng Big Bang ay ang pangunahing modelo ng kosmolohiya na nagpapaliwanag kung paano nagsimula at nabuo ang uniberso. Ayon sa teorya, ang uniberso ay nagsimula bilang isang napakainit, siksik na punto (singularity) humigit-kumulang 13.8 bilyong taon na ang nakalipas. Kasunod ng paunang kalagayang ito, ang uniberso ay nagsimulang mabilis na lumawak, isang proseso na kilala bilang cosmic inflation. Habang lumalawak at lumalamig ito, nabuo ang mga elementary particles, na kalaunan ay nagsama-sama upang lumikha ng mga atomo ng hydrogen at helium humigit-kumulang 380,000 taon pagkatapos ng Big Bang. Sa paglipas ng mahabang panahon, ang gravity ay nagdulot upang magsama-sama ang mga paunang atomo na ito, na bumubuo sa mga unang bituin at kalawakan, na humantong sa istraktura ng uniberso na ating inoobserbahan ngayon.","Ang Teorya ng Big Bang ay ang modelo ng kosmolohiya na naglalarawan sa simula ng uniberso bilang isang mabilis na paglawak mula sa isang napakainit, siksik na singularity mga 13.8 bilyong taon na ang nakalipas, na humantong sa pagbuo ng lahat ng inoobserbahang materya at mga istraktura ng kalawakan."
Paano i-configure ang isang secure at nakahiwalay na guest network sa Unifi UDM Pro gamit ang mga VLAN at firewall rules?,,"Ang pag-configure ng isang secure at nakahiwalay na guest network sa isang Unifi Dream Machine Pro (UDM Pro) ay may tatlong pangunahing hakbang: paggawa ng network/VLAN, pag-set up ng kaugnay na Wi-Fi SSID, at paglalagay ng mahihigpit na firewall rules upang maiwasan ang trapiko sa pagitan ng mga network (cross-network traffic). 

**Hakbang 1: Gumawa ng Bagong Network at VLAN**
1.  Mag-navigate sa 'Settings' > 'Networks' sa interface ng Unifi Controller.
2.  I-click ang 'Add New Network' (Magdagdag ng Bagong Network).
3.  Pangalanan ang network (hal., 'Guest-VLAN20').
4.  Itakda ang 'Purpose' (Layunin) sa 'Standard'. Ang UDM Pro ang hahawak sa DHCP at routing para sa network na ito.
5.  Magtalaga ng nakalaang VLAN ID (hal., 20). Ito ay mahalaga para sa pag-tag ng trapiko sa iyong mga switch at access points.
6.  Pumili ng subnet na naiiba sa iyong pangunahing network (hal., 192.168.20.1/24).
7.  Sa ilalim ng 'Advanced Configuration', i-enable ang 'Network Isolation'. Ipinatutupad nito ang paghihiwalay ng client device *sa loob* ng guest network, na nangangahulugang hindi maaaring mag-usap ang mga kliyente sa isa't isa.
8.  I-save ang network.

**Hakbang 2: I-configure ang Wireless Network (SSID)**
1.  Pumunta sa 'Settings' > 'Wi-Fi'.
2.  I-click ang 'Add New Wi-Fi Network' (Magdagdag ng Bagong Wi-Fi Network).
3.  Pangalanan ang SSID (hal., 'Public Guest Wi-Fi') at magtakda ng malakas at simpleng password.
4.  Sa ilalim ng 'Network' dropdown, i-link ang SSID na ito sa bagong gawang 'Guest-VLAN20' network.
5.  I-enable ang 'Guest Policy' checkbox. Ito ay inirerekomenda dahil ina-activate nito ang built-in Layer 2 isolation features ng Unifi at maaaring magbigay ng simpleng captive portal kung kinakailangan.

**Hakbang 3: Ilapat ang mga Firewall Rules (Ang Mahalagang Paghihiwalay)**
Bagama't nagbibigay ang 'Network Isolation' ng paghihiwalay ng mga internal client, kailangan ang custom na 'LAN In' firewall rules upang garantiyahan na hindi maa-access ng mga bisita ang iyong pangunahing local network (LAN) o mga management device.

1.  Mag-navigate sa 'Settings' > 'Firewall' > 'Rules'.
2.  Piliin ang 'LAN In' tab. Kinokontrol nito ang trapiko na gumagalaw *mula* sa isang internal network (tulad ng guest VLAN) *patungo* sa iyong pangunahing network.
3.  **Rule 1: I-block ang Lahat ng Access sa Primary LAN/Subnets (Drop)**
    *   **Aksyon (Action):** Drop (Ihulog)
    *   **Deskripsyon (Description):** I-block ang Guest Access sa Main LAN at Sensitive Subnets
    *   **Interface/Direksyon (Direction):** LAN In
    *   **Pinagmulan (Source):** 'Type' > 'Network' > 'Guest-VLAN20' (ang network na kakagawa mo lang)
    *   **Destinasyon (Destination):** 'Type' > 'Network' > 'LAN' (ang iyong pangunahing internal network, hal., 192.168.1.0/24).
    *   *Paglalagay (Placement):* Tiyakin na ang rule na ito ay nasa pinakamataas na bahagi ng listahan (bago ang anumang 'Allow Established/Related' rules) upang ito ang unang masuri.
4.  **Rule 2: Payagan ang DNS at DHCP sa UDM Pro (Kinakailangan)**
    *   Maaaring kailangan mo ng explicit rules upang payagan ang mga bisita na makipag-ugnayan sa UDM Pro mismo para sa kinakailangang serbisyo (tulad ng DNS queries at DHCP requests) kung hinarangan sila ng mahihigpit na default settings. Karaniwan, hinahawakan ito ng 'Allow Established/Related' rules, ngunit kung magpapatuloy ang mga problema, gumawa ng 'Allow' rule para sa ports 53 (DNS) at 67/68 (DHCP) na naka-target sa gateway IP ng UDM Pro."
"Batay sa ibinigay na teksto tungkol sa ARPANET, anong mga partikular na organisasyon ang nasangkot sa pagpopondo o pamamahala sa network pagkatapos itong maitatag?","Ang Advanced Research Projects Agency Network (ARPANET) ay isang maagang packet switching network at ang unang network na nagpatupad ng TCP/IP protocol suite. Ang parehong teknolohiya ay naging teknikal na pundasyon ng Internet. Ang ARPANET ay itinatag ng Advanced Research Projects Agency (ARPA) ng United States Department of Defense. Ito ay unang pinondohan ng ARPA, at kalaunan ng National Science Foundation (NSF). Ang unang mensahe, ang 'LOGIN,' ay ipinadala noong Oktubre 29, 1969, mula sa isang computer sa UCLA patungo sa isa sa Stanford Research Institute (SRI). Gayunpaman, nag-crash ang sistema pagkatapos ng 'G.' Pagsapit ng 1975, idineklara ang ARPANET bilang operational at inilipat ang kontrol sa Defense Communications Agency (DCA).",Ang network ay itinatag at unang pinondohan ng Advanced Research Projects Agency (ARPA). Kalaunan ay pinondohan ito ng National Science Foundation (NSF). Ang kontrol ay inilipat sa Defense Communications Agency (DCA) noong 1975.
Ipaliwanag ang pangunahing pagkakaiba sa pagitan ng 4G at 5G mobile networks.,,"Ang pangunahing pagkakaiba sa pagitan ng 4G (LTE) at 5G networks ay umiikot sa tatlong pangunahing sukatan: bilis (speed), pagkaantala (latency), at kapasidad (capacity). Nag-aalok ang 5G ng teoretikal na pinakamataas na bilis na hanggang 10 Gbps, na mas mabilis nang malaki kaysa sa pinakamataas na bilis ng 4G na humigit-kumulang 100 Mbps (bagaman ang aktwal na bilis sa totoong mundo ay mas mababa para sa pareho). Ang latency (pagkaantala) ay makabuluhang nabawasan sa 5G, bumababa mula sa karaniwang 50-100 milliseconds sa 4G patungo sa posibleng kasingbaba ng 1 millisecond. Ang napakababang latency na ito ay mahalaga para sa mga kritikal na aplikasyon tulad ng remote surgery at mga autonomous na sasakyan. Sa huli, gumagamit ang 5G ng mas malawak na hanay ng spectrum, kabilang ang millimeter wave (mmWave), na nagpapahintulot na humawak ito ng mas maraming konektadong device nang sabay-sabay (mas mataas na capacity density), na mahalaga para sa paglago ng Internet of Things (IoT)."
Ano ang chemical symbol para sa ginto?,,Au
Ano ang pinakamahahalagang salik na dapat isaalang-alang kapag pumipili ng bagong trabaho o landas sa karera?,,"Ang pagpili ng bagong trabaho o landas sa karera ay nangangailangan ng pagbalanse sa personal na kasiyahan at praktikal na pangangailangan. Ang isang mahalagang salik ay ang Suweldo at mga Benepisyo, na tinitiyak na ang suweldo ay tumutugon sa iyong mga layunin sa pananalapi at sapat ang mga benepisyo tulad ng health insurance at mga plano sa pagretiro. Pantay na mahalaga ang Balanse sa Trabaho at Buhay, na kinabibilangan ng flexible na iskedyul, makatwirang oras, at oras ng bakasyon, upang maiwasan ang pagkaubos (burnout) at pahintulutan ang personal na mga gawain. Maraming tao ang inuuna ang Personal na Interes at Kahulugan, naghahanap ng posisyon kung saan sila ay may pagmamahal sa mismong trabaho at kung saan ang kanilang pang-araw-araw na gawain ay umaayon sa kanilang mga pinahahalagahan. Higit pa rito, isaalang-alang ang Potensyal sa Pag-unlad ng Karera; suriin kung ang posisyon ay nag-aalok ng mga pagkakataon para sa pag-aaral, pagpapaunlad ng kasanayan, at pag-angat sa loob ng organisasyon o industriya. Panghuli, mahalaga ang Kultura at Kapaligiran ng Kumpanya, dahil ang isang nakalalason o hindi tugmang kultura ay maaaring magpababa ng kasiyahan sa trabaho anuman ang suweldo o titulo."
Kailan at saan binuo ang makabagong movable type printing press?,"Ang palimbagan sa Europa, na gumagamit ng mekanikal na movable type, ay binuo sa Holy Roman Empire noong humigit-kumulang 1440 ni Johannes Gutenberg, isang German na platero mula sa lungsod ng Mainz. Bagama't ang mga maagang anyo ng block printing ay ginamit na sa loob ng maraming siglo, lalo na sa China at Korea, ang pangunahing kontribusyon ni Gutenberg ay ang pagsasama-sama ng ilang umiiral nang teknolohiya (kasama ang screw press na pamilyar mula sa produksyon ng alak at langis) sa isang komprehensibong sistema.

Ang sistema ni Gutenberg ay kinapalooban ng pag-imbento ng proseso para sa maramihang paggawa ng movable type batay sa isang metal alloy, ang pagbuo ng mga espesyal na tinta, at ang pagtatayo ng istraktura ng kahoy na printing press. Ang inobasyong ito ay lubhang nagpababa sa halaga ng paggawa ng mga aklat at dokumento kumpara sa mano-manong pagkopya o block printing.

Ang imbensyon ay naghudyat ng simula ng Rebolusyon sa Paglilimbag. Malaki ang ipinagbago nito sa paraan ng pag-iimbak at pagpapakalat ng impormasyon, na gumaganap ng isang mahalagang papel sa pagsulong ng Renaissance, ng Protestant Reformation, at ng scientific revolution. Bago kay Gutenberg, ang isang aklatan ng unibersidad ay maaari lamang maglaman ng ilang daang tomo; sa loob ng 50 taon ng kanyang imbensyon, milyun-milyong nakalimbag na aklat ang kumalat sa buong Europa. Ang pinakatanyag na produkto ng maagang panahong ito ay ang 42-line Gutenberg Bible, na inilimbag noong humigit-kumulang 1455.","Ang palimbagan sa Europa, na gumagamit ng mekanikal na movable type, ay binuo sa Holy Roman Empire noong humigit-kumulang 1440 ni Johannes Gutenberg, isang German na platero mula sa lungsod ng Mainz. Bagama't ang mga maagang anyo ng block printing ay ginamit na sa loob ng maraming siglo, lalo na sa China at Korea, ang pangunahing kontribusyon ni Gutenberg ay ang pagsasama-sama ng ilang umiiral nang teknolohiya (kasama ang screw press na pamilyar mula sa produksyon ng alak at langis) sa isang komprehensibong sistema.

Ang sistema ni Gutenberg ay kinapalooban ng pag-imbento ng proseso para sa maramihang paggawa ng movable type batay sa isang metal alloy, ang pagbuo ng mga espesyal na tinta, at ang pagtatayo ng istraktura ng kahoy na printing press. Ang inobasyong ito ay lubhang nagpababa sa halaga ng paggawa ng mga aklat at dokumento kumpara sa mano-manong pagkopya o block printing.

Ang imbensyon ay naghudyat ng simula ng Rebolusyon sa Paglilimbag. Malaki ang ipinagbago nito sa paraan ng pag-iimbak at pagpapakalat ng impormasyon, na gumaganap ng isang mahalagang papel sa pagsulong ng Renaissance, ng Protestant Reformation, at ng scientific revolution. Bago kay Gutenberg, ang isang aklatan ng unibersidad ay maaari lamang maglaman ng ilang daang tomo; sa loob ng 50 taon ng kanyang imbensyon, milyun-milyong nakalimbag na aklat ang kumalat sa buong Europa. Ang pinakatanyag na produkto ng maagang panahong ito ay ang 42-line Gutenberg Bible, na inilimbag noong humigit-kumulang 1455."
Ilista ang apat na hindi pagkain na mahahalagang bagay na dapat ihanda ng isang tao para sa isang multi-day road trip sa buong bansa.,,"Ang isang magandang checklist ay dapat may kasamang jumper cables, isang kumpleto at handang first aid kit, isang maaasahang set ng charger ng telepono/device, at isang reserbang gulong kasama ang mga angkop na kasangkapan (jack/wrench)."
"Bukod sa paglapag sa buwan, ano ang pinakamahalaga at pangmatagalang teknolohikal at panlipunang epekto ng Space Race sa Estados Unidos?",,"Ang Space Race ay nagpabilis ng napakalaking pagsulong sa teknolohiya bukod pa sa simpleng rocket science. Ang pangangailangan para sa maaasahan, maliit, at magaan na mga bahagi ay nagtulak sa pag-unlad ng microelectronics, kasama ang mga integrated circuit (IC chips), na siyang pundasyon ng modernong mga kompyuter at consumer electronics. Bukod pa rito, pinasigla nito ang paglago ng modernong satellite communications, GPS, at pagsubaybay sa panahon. Sa larangan ng lipunan, ikinagulat ng US ang paglunsad ng Sputnik, na humantong sa paglikha ng NASA at malaking pamumuhunan ng pederal na pamahalaan sa edukasyon sa agham at inhenyeriya sa pamamagitan ng National Defense Education Act (NDEA) ng 1958. Ang pagbabagong ito ay nagtatag ng pangunahing pagbibigay-diin sa mga larangan ng STEM sa kurikulum ng Amerika na nagpapatuloy hanggang ngayon. Ang mga teknolohiyang orihinal na binuo para sa pagsubaybay sa astronaut ay nag-ambag din nang malaki sa medical imaging at advanced materials science, tulad ng Teflon at memory foam."
Ano ang mga pangunahing numerikal na datos na naglalarawan sa pisikal na laki at komposisyon ng Great Barrier Reef?,"Ang Great Barrier Reef ay ang pinakamalaking sistema ng bahura (coral reef system) sa mundo, na binubuo ng mahigit 2,900 indibidwal na bahura at 900 isla, na umaabot sa higit 2,300 kilometro (1,400 milya) sa lawak na humigit-kumulang 344,400 kilometro kuwadrado (133,000 sq mi). Ang bahura ay matatagpuan sa Coral Sea, malapit sa baybayin ng Queensland, Australia. Itinalaga ito bilang UNESCO World Heritage Site noong 1981 at makikita mula sa kalawakan.","Binubuo ng mahigit 2,900 indibidwal na bahura at 900 isla; umaabot sa higit 2,300 kilometro; sumasaklaw sa lawak na humigit-kumulang 344,400 kilometro kuwadrado."
Ipaliwanag ang konsepto ng 'polymorphism' sa object-oriented programming.,,"Ang Polymorphism, na nangangahulugang 'maraming hugis,' ay isang prinsipyo na nagbibigay-daan sa mga object na magkaroon ng maraming anyo o tumugon sa parehong tawag ng method sa iba't ibang paraan. Ito ay karaniwang nakakamit sa pamamagitan ng method overriding (kung saan ang isang subclass ay nagbibigay ng isang tiyak na implementasyon ng method na tinukoy na sa parent class nito) o method overloading (kung saan ang maraming method sa parehong class ay may parehong pangalan ngunit magkakaibang parameter). Ang Polymorphism ay mahalaga para sa pagbuo ng flexible at reusable na code, dahil pinahihintulutan nito ang isang interface na humawak ng magkakaibang uri ng data (data types)."
Ipaliwanag ang pangunahing pagkakaiba sa pagitan ng mga tungkulin ng Scrum Master at Product Owner sa isang balangkas ng Agile.,,"Ang Scrum Master at ang Product Owner ay magkakaiba, ngunit lubos na nagtutulungan, na mga tungkulin na mahalaga para sa isang matagumpay na Scrum team. Ang **Product Owner (PO)** ang pangunahing responsable sa *kung ano* ang ginagawa ng team. Nakatuon sila sa labas, nagsisilbing boses ng customer at mga stakeholder. Kasama sa kanilang mga tungkulin ang pag-maximize ng halaga ng produkto, pamamahala sa Product Backlog, pagtukoy sa acceptance criteria, at pag-aayos ng mga item sa backlog batay sa business priority. Sa kaibahan, ang **Scrum Master (SM)** ay responsable sa *kung paano* ito ginagawa ng team. Ang SM ay isang servant-leader na nagtuturo sa team sa mga kasanayan ng Scrum, tumutulong na alisin ang mga hadlang na nagpapabagal sa team, nagpapadali sa mga pulong, at tinitiyak ang isang produktibong kapaligiran kung saan maaaring maghatid ng mga increment nang mahusay ang team. Habang ang PO ay nakatuon sa produkto at halaga, ang SM ay nakatuon sa proseso at sa pagganap ng team."
"Ano ang tinatayang bilis ng liwanag sa metro bawat segundo, ayon sa ibinigay na teksto?","Ang bilis ng liwanag sa vacuum ay tinatayang 299,792,458 metro bawat segundo (186,282 milya bawat segundo). Sa kabaligtaran, ang bilis ng tunog ay mas mabagal, naglalakbay lamang sa humigit-kumulang 343 metro bawat segundo (767 milya bawat oras) sa ilalim ng normal na kondisyon sa antas ng dagat.","Ang tinatayang bilis ng liwanag sa vacuum ay 299,792,458 metro bawat segundo."
Ano ang pangunahing tungkulin ng hippocampus sa utak ng tao?,,"Ang hippocampus, isang pangunahing bahagi ng utak ng tao, ay pangunahing nauugnay sa memorya, lalo na sa pagbuo ng mga bagong pangmatagalang alaala at pag-navigate sa espasyo. May mahalaga itong papel sa pagpapatatag ng impormasyon mula sa panandaliang alaala tungo sa permanenteng imbakan."
Ilista ang unang limang Pangulo ng Estados Unidos at ang kanilang mga taon sa panunungkulan.,,"1. George Washington (1789–1797)
2. John Adams (1797–1801)
3. Thomas Jefferson (1801–1809)
4. James Madison (1809–1817)
5. James Monroe (1817–1825)"
"Ano ang mga pangunahing klasipikasyon ng mga mapagkukunan ng nababagong enerhiya, at ano ang pinagkakaiba nila?",,"Ang mga mapagkukunan ng nababagong enerhiya ay karaniwang ikinaklasipika batay sa kanilang pinagmulan at sa teknolohiyang ginagamit upang pakinabangan ang mga ito. Ang limang pinakakaraniwang uri ay:

1.  **Enerhiyang Solar (Enerhiya ng Araw):** Pagkuha ng liwanag at init mula sa araw. Ito ay ikinakategorya sa Photovoltaic (PV), na direktang nagko-convert ng sikat ng araw sa kuryente gamit ang mga panel, at Solar Thermal, na gumagamit ng init ng araw upang makagawa ng singaw at paandarin ang mga turbina.
2.  **Enerhiyang Hangin:** Pag-convert ng kinetic energy ng hangin sa kuryente gamit ang mga turbina. Ito ay hinahati sa Onshore (mga farm na nakabase sa lupa) at Offshore (mga farm na nakabase sa dagat, na karaniwang mas malaki at mas mahusay dahil sa mas malakas at mas tuloy-tuloy na hangin).
3.  **Hydroelectric Power (Hydropower):** Paggamit ng enerhiya ng umaagos na tubig, karaniwan sa pamamagitan ng pagtatayo ng mga dam o harang upang lumikha ng mga reservoir. Kasama sa mga klasipikasyon ang kumbensyonal na malakihang sistema ng dam at 'run-of-river' system, na naglilihis ng bahagi ng agos ng ilog nang hindi nangangailangan ng malaking reservoir.
4.  **Enerhiyang Geothermal:** Pagkuha ng init na nakaimbak sa ilalim ng ibabaw ng Daigdig. Ito ay maaasahan at tuloy-tuloy ngunit limitado sa heograpiya, pangunahing ginagamit sa mga lugar na may aktibidad ng bulkan o mataas na daloy ng init malapit sa crust.
5.  **Enerhiyang Biomass:** Nagmula sa organikong materyal, tulad ng kahoy, basura sa agrikultura, o solid waste ng munisipyo, na sinusunog upang makagawa ng init o kino-convert sa likidong biofuel (ethanol, biodiesel).

Ang isang mahalagang pagkakaiba sa mga pinagkukunan na ito ay ang **intermittency** (pasulput-sulpot). Ang solar at hangin ay lubos na pasulput-sulpot (gumagawa lamang sila ng kuryente kapag sumisikat ang araw o humihihip ang hangin), habang ang Hydroelectric (na may mga reservoir) at Geothermal ay karaniwang itinuturing na **mapapamahalaan (dispatchable)**—nangangahulugang maaari silang magbigay ng kuryente nang maaasahan kapag kailangan."
Ano ang pangunahing tungkulin ng CPU sa isang kompyuter?,,Upang magsagawa ng mga instruksiyon at magproseso ng datos
Ibuod ang mga pangunahing dahilan ng pagbagsak ng Republikang Romano.,,"Ang pagbagsak ay pangunahing idinulot ng kawalan ng pagkakapantay-pantay sa lupa (latifundia), ang pagiging propesyonal ng hukbo na naglipat ng katapatan mula sa estado patungo sa mga indibidwal na heneral (mga reporma ni Marius), tumitinding korupsyon, at ang pag-usbong ng makapangyarihan, ambisyosong pinuno ng militar (hal., Sulla, Caesar, at Pompey) na patuloy na nakikipaglaban sa mga digmaang sibil."
Ibuod ang pangunahing mga argumento na ipinakita sa Second Treatise of Government ni John Locke.,,"Ipinagtatanggol ni Locke ang likas na mga karapatan (buhay, kalayaan, at ari-arian), ang konsepto ng pamahalaan sa pamamagitan ng pahintulot ng pinamamahalaan, at ang pangangailangan ng paghihiwalay ng mga kapangyarihan. Binibigyang-katwiran niya ang karapatan sa rebolusyon kung nabigo ang pamahalaan na protektahan ang mga likas na karapatang ito o kumilos nang mapaniil."
