csv_name,count_zeros,count_ones,total_length
Llama-3.2-3B-Instruct-EL-SynthDolly-E1-S73_english_results_detailed.csv,274,166,440
Llama-3.2-3B-Instruct-EL-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,299,141,440
Llama-3.2-3B-Instruct-EL-SynthDolly-E3-S73_english_results_detailed.csv,261,179,440
Llama-3.2-3B-Instruct-ES-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,291,149,440
Llama-3.2-3B-Instruct-ES-SynthDolly-E1-S73_english_results_detailed.csv,278,162,440
Llama-3.2-3B-Instruct-ES-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,295,145,440
Llama-3.2-3B-Instruct-ES-SynthDolly-E3-S73_english_results_detailed.csv,265,175,440
Llama-3.2-3B-Instruct-GA-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,280,160,440
Llama-3.2-3B-Instruct-GA-SynthDolly-E1-S73_english_results_detailed.csv,289,151,440
Llama-3.2-3B-Instruct-GA-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,291,149,440
Llama-3.2-3B-Instruct-GA-SynthDolly-E3-S73_english_results_detailed.csv,276,164,440
Llama-3.2-3B-Instruct-HI-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,305,135,440
Llama-3.2-3B-Instruct-HI-SynthDolly-E1-S73_english_results_detailed.csv,276,164,440
Llama-3.2-3B-Instruct-HI-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,288,152,440
Llama-3.2-3B-Instruct-HI-SynthDolly-E3-S73_english_results_detailed.csv,261,179,440
Llama-3.2-3B-Instruct-HI-SynthDolly-E5-S73-PREFT_english_results_detailed.csv,284,156,440
Llama-3.2-3B-Instruct-HI-SynthDolly-E5-S73_english_results_detailed.csv,266,174,440
Llama-3.2-3B-Instruct-PT-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,280,160,440
Llama-3.2-3B-Instruct-PT-SynthDolly-E1-S73_english_results_detailed.csv,260,180,440
Llama-3.2-3B-Instruct-PT-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,296,144,440
Llama-3.2-3B-Instruct-PT-SynthDolly-E3-S73_english_results_detailed.csv,269,171,440
Llama-3.2-3B-Instruct-TL-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,294,146,440
Llama-3.2-3B-Instruct-TL-SynthDolly-E1-S73_english_results_detailed.csv,297,143,440
Llama-3.2-3B-Instruct-TL-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,304,136,440
Llama-3.2-3B-Instruct-TL-SynthDolly-E3-S73_english_results_detailed.csv,281,159,440
Llama-3.2-3B-Instruct-ZH-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,297,143,440
Llama-3.2-3B-Instruct-ZH-SynthDolly-E1-S73_english_results_detailed.csv,295,145,440
Llama-3.2-3B-Instruct-ZH-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,291,149,440
Llama-3.2-3B-Instruct-ZH-SynthDolly-E3-S73_english_results_detailed.csv,275,165,440
Llama-3.2-3B-Instruct-ZH-SynthDolly-E5-S73_english_results_detailed.csv,293,147,440
Qwen3-0.6B-DA-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,76,364,440
Qwen3-0.6B-DA-SynthDolly-E1-S73_english_results_detailed.csv,152,288,440
Qwen3-0.6B-DA-SynthDolly-E5-S73-PREFT_english_results_detailed.csv,82,358,440
Qwen3-0.6B-DA-SynthDolly-E5-S73_english_results_detailed.csv,216,224,440
Qwen3-0.6B-EL-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,78,362,440
Qwen3-0.6B-EL-SynthDolly-E1-S73_english_results_detailed.csv,359,81,440
Qwen3-0.6B-EL-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,71,369,440
Qwen3-0.6B-EL-SynthDolly-E3-S73_english_results_detailed.csv,105,335,440
Qwen3-0.6B-EL-SynthDolly-E5-S73-PREFT_english_results_detailed.csv,69,371,440
Qwen3-0.6B-EL-SynthDolly-E5-S73_english_results_detailed.csv,103,337,440
Qwen3-0.6B-ES-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,75,365,440
Qwen3-0.6B-ES-SynthDolly-E1-S73_english_results_detailed.csv,147,293,440
Qwen3-0.6B-ES-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,81,359,440
Qwen3-0.6B-ES-SynthDolly-E3-S73_english_results_detailed.csv,125,315,440
Qwen3-0.6B-ES-SynthDolly-E5-S73-PREFT_english_results_detailed.csv,74,366,440
Qwen3-0.6B-ES-SynthDolly-E5-S73_english_results_detailed.csv,141,299,440
Qwen3-0.6B-ES-SynthDolly-E8-S73-PREFT_english_results_detailed.csv,68,372,440
Qwen3-0.6B-ES-SynthDolly-E8-S73_english_results_detailed.csv,178,262,440
Qwen3-0.6B-GA-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,81,359,440
Qwen3-0.6B-GA-SynthDolly-E1-S73_english_results_detailed.csv,228,212,440
Qwen3-0.6B-GA-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,83,357,440
Qwen3-0.6B-GA-SynthDolly-E3-S73_english_results_detailed.csv,246,194,440
Qwen3-0.6B-GA-SynthDolly-E5-S73-PREFT_english_results_detailed.csv,75,365,440
Qwen3-0.6B-GA-SynthDolly-E5-S73_english_results_detailed.csv,275,165,440
Qwen3-0.6B-GA-SynthDolly-E8-S73-PREFT_english_results_detailed.csv,79,361,440
Qwen3-0.6B-GA-SynthDolly-E8-S73_english_results_detailed.csv,317,123,440
Qwen3-0.6B-HI-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,75,365,440
Qwen3-0.6B-HI-SynthDolly-E1-S73_english_results_detailed.csv,247,193,440
Qwen3-0.6B-HI-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,84,356,440
Qwen3-0.6B-HI-SynthDolly-E3-S73_english_results_detailed.csv,197,243,440
Qwen3-0.6B-HI-SynthDolly-E5-S73-PREFT_english_results_detailed.csv,76,364,440
Qwen3-0.6B-HI-SynthDolly-E5-S73_english_results_detailed.csv,207,233,440
Qwen3-0.6B-PT-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,83,357,440
Qwen3-0.6B-PT-SynthDolly-E1-S73_english_results_detailed.csv,137,303,440
Qwen3-0.6B-PT-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,83,357,440
Qwen3-0.6B-PT-SynthDolly-E3-S73_english_results_detailed.csv,161,279,440
Qwen3-0.6B-PT-SynthDolly-E5-S73-PREFT_english_results_detailed.csv,84,356,440
Qwen3-0.6B-PT-SynthDolly-E5-S73_english_results_detailed.csv,156,284,440
Qwen3-0.6B-PT-SynthDolly-E8-S73-PREFT_english_results_detailed.csv,73,367,440
Qwen3-0.6B-PT-SynthDolly-E8-S73_english_results_detailed.csv,205,235,440
Qwen3-0.6B-TL-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,75,365,440
Qwen3-0.6B-TL-SynthDolly-E1-S73_english_results_detailed.csv,249,191,440
Qwen3-0.6B-TL-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,72,368,440
Qwen3-0.6B-TL-SynthDolly-E3-S73_english_results_detailed.csv,199,241,440
Qwen3-0.6B-TL-SynthDolly-E5-S73-PREFT_english_results_detailed.csv,77,363,440
Qwen3-0.6B-TL-SynthDolly-E5-S73_english_results_detailed.csv,218,222,440
Qwen3-0.6B-TL-SynthDolly-E8-S73-PREFT_english_results_detailed.csv,72,368,440
Qwen3-0.6B-TL-SynthDolly-E8-S73_english_results_detailed.csv,247,193,440
Qwen3-0.6B-ZH-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,73,367,440
Qwen3-0.6B-ZH-SynthDolly-E1-S73_english_results_detailed.csv,144,296,440
Qwen3-0.6B-ZH-SynthDolly-E5-S73-PREFT_english_results_detailed.csv,77,363,440
Qwen3-0.6B-ZH-SynthDolly-E5-S73_english_results_detailed.csv,109,331,440
Qwen3-14B-DA-SynthDolly-1A_english_results_detailed.csv,328,112,440
Qwen3-14B-DA-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,278,162,440
Qwen3-14B-DA-SynthDolly-E1-S73_english_results_detailed.csv,325,115,440
Qwen3-14B-DA-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,284,156,440
Qwen3-14B-DA-SynthDolly-E3-S73_english_results_detailed.csv,365,75,440
Qwen3-14B-EL-SynthDolly-1A_english_results_detailed.csv,315,125,440
Qwen3-14B-EL-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,275,165,440
Qwen3-14B-EL-SynthDolly-E1-S73_english_results_detailed.csv,319,121,440
Qwen3-14B-EL-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,287,153,440
Qwen3-14B-EL-SynthDolly-E3-S73_english_results_detailed.csv,336,104,440
Qwen3-14B-ES-SynthDolly-1A_english_results_detailed.csv,327,113,440
Qwen3-14B-ES-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,274,166,440
Qwen3-14B-ES-SynthDolly-E1-S73_english_results_detailed.csv,327,113,440
Qwen3-14B-ES-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,281,159,440
Qwen3-14B-ES-SynthDolly-E3-S73_english_results_detailed.csv,329,111,440
Qwen3-14B-GA-SynthDolly-1A_english_results_detailed.csv,364,76,440
Qwen3-14B-GA-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,284,156,440
Qwen3-14B-GA-SynthDolly-E3-S73_english_results_detailed.csv,387,53,440
Qwen3-14B-HI-SynthDolly-1A_english_results_detailed.csv,306,134,440
Qwen3-14B-HI-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,276,164,440
Qwen3-14B-HI-SynthDolly-E1-S73_english_results_detailed.csv,293,147,440
Qwen3-14B-HI-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,277,163,440
Qwen3-14B-HI-SynthDolly-E3-S73_english_results_detailed.csv,319,121,440
Qwen3-14B-PT-SynthDolly-1A_english_results_detailed.csv,331,109,440
Qwen3-14B-PT-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,284,156,440
Qwen3-14B-PT-SynthDolly-E1-S73_english_results_detailed.csv,320,120,440
Qwen3-14B-PT-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,276,164,440
Qwen3-14B-PT-SynthDolly-E3-S73_english_results_detailed.csv,328,112,440
Qwen3-14B-TL-SynthDolly-1A_english_results_detailed.csv,312,128,440
Qwen3-14B-TL-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,285,155,440
Qwen3-14B-TL-SynthDolly-E1-S73_english_results_detailed.csv,298,142,440
Qwen3-14B-TL-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,282,158,440
Qwen3-14B-TL-SynthDolly-E3-S73_english_results_detailed.csv,357,83,440
Qwen3-14B-ZH-SynthDolly-1A_english_results_detailed.csv,338,102,440
Qwen3-14B-ZH-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,283,157,440
Qwen3-14B-ZH-SynthDolly-E1-S73_english_results_detailed.csv,324,116,440
Qwen3-14B-ZH-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,287,153,440
Qwen3-14B-ZH-SynthDolly-E3-S73_english_results_detailed.csv,350,90,440
Qwen3-32B-DA-SynthDolly-1A_english_results_detailed.csv,272,168,440
Qwen3-32B-EL-SynthDolly-1A_english_results_detailed.csv,239,201,440
Qwen3-32B-ES-SynthDolly-1A_english_results_detailed.csv,289,151,440
Qwen3-32B-GA-SynthDolly-1A_english_results_detailed.csv,275,165,440
Qwen3-32B-HI-SynthDolly-1A_english_results_detailed.csv,261,179,440
Qwen3-32B-PT-SynthDolly-1A_english_results_detailed.csv,307,133,440
Qwen3-32B-TL-SynthDolly-1A_english_results_detailed.csv,267,173,440
Qwen3-32B-ZH-SynthDolly-1A_english_results_detailed.csv,363,77,440
Qwen3-4B-DA-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,267,173,440
Qwen3-4B-DA-SynthDolly-E1-S73_english_results_detailed.csv,303,137,440
Qwen3-4B-DA-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,261,179,440
Qwen3-4B-DA-SynthDolly-E3-S73_english_results_detailed.csv,318,122,440
Qwen3-4B-DA-SynthDolly-E5-S73-PREFT_english_results_detailed.csv,260,180,440
Qwen3-4B-DA-SynthDolly-E5-S73_english_results_detailed.csv,302,138,440
Qwen3-4B-DA-SynthDolly-E8-S73-PREFT_english_results_detailed.csv,265,175,440
Qwen3-4B-DA-SynthDolly-E8-S73_english_results_detailed.csv,311,129,440
Qwen3-4B-EL-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,265,175,440
Qwen3-4B-EL-SynthDolly-E1-S73_english_results_detailed.csv,421,19,440
Qwen3-4B-EL-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,270,170,440
Qwen3-4B-EL-SynthDolly-E3-S73_english_results_detailed.csv,416,24,440
Qwen3-4B-EL-SynthDolly-E8-S73-PREFT_english_results_detailed.csv,264,176,440
Qwen3-4B-EL-SynthDolly-E8-S73_english_results_detailed.csv,371,69,440
Qwen3-4B-ES-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,258,182,440
Qwen3-4B-ES-SynthDolly-E1-S73_english_results_detailed.csv,302,138,440
Qwen3-4B-ES-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,273,167,440
Qwen3-4B-ES-SynthDolly-E3-S73_english_results_detailed.csv,292,148,440
Qwen3-4B-ES-SynthDolly-E5-S73-PREFT_english_results_detailed.csv,257,183,440
Qwen3-4B-ES-SynthDolly-E5-S73_english_results_detailed.csv,267,173,440
Qwen3-4B-ES-SynthDolly-E8-S73-PREFT_english_results_detailed.csv,267,173,440
Qwen3-4B-ES-SynthDolly-E8-S73_english_results_detailed.csv,362,78,440
Qwen3-4B-GA-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,264,176,440
Qwen3-4B-GA-SynthDolly-E1-S73_english_results_detailed.csv,352,88,440
Qwen3-4B-GA-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,270,170,440
Qwen3-4B-GA-SynthDolly-E3-S73_english_results_detailed.csv,367,73,440
Qwen3-4B-GA-SynthDolly-E5-S73-PREFT_english_results_detailed.csv,267,173,440
Qwen3-4B-GA-SynthDolly-E5-S73_english_results_detailed.csv,366,74,440
Qwen3-4B-GA-SynthDolly-E8-S73-PREFT_english_results_detailed.csv,273,167,440
Qwen3-4B-GA-SynthDolly-E8-S73_english_results_detailed.csv,373,67,440
Qwen3-4B-HI-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,270,170,440
Qwen3-4B-HI-SynthDolly-E1-S73_english_results_detailed.csv,277,163,440
Qwen3-4B-HI-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,256,184,440
Qwen3-4B-HI-SynthDolly-E3-S73_english_results_detailed.csv,323,117,440
Qwen3-4B-HI-SynthDolly-E5-S73-PREFT_english_results_detailed.csv,267,173,440
Qwen3-4B-HI-SynthDolly-E5-S73_english_results_detailed.csv,360,80,440
Qwen3-4B-HI-SynthDolly-E8-S73-PREFT_english_results_detailed.csv,271,169,440
Qwen3-4B-HI-SynthDolly-E8-S73_english_results_detailed.csv,355,85,440
Qwen3-4B-PT-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,265,175,440
Qwen3-4B-PT-SynthDolly-E1-S73_english_results_detailed.csv,301,139,440
Qwen3-4B-PT-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,260,180,440
Qwen3-4B-PT-SynthDolly-E3-S73_english_results_detailed.csv,297,143,440
Qwen3-4B-PT-SynthDolly-E5-S73-PREFT_english_results_detailed.csv,268,172,440
Qwen3-4B-PT-SynthDolly-E5-S73_english_results_detailed.csv,248,192,440
Qwen3-4B-PT-SynthDolly-E8-S73-PREFT_english_results_detailed.csv,259,181,440
Qwen3-4B-PT-SynthDolly-E8-S73_english_results_detailed.csv,299,141,440
Qwen3-4B-TL-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,271,169,440
Qwen3-4B-TL-SynthDolly-E1-S73_english_results_detailed.csv,362,78,440
Qwen3-4B-TL-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,265,175,440
Qwen3-4B-TL-SynthDolly-E3-S73_english_results_detailed.csv,368,72,440
Qwen3-4B-TL-SynthDolly-E5-S73-PREFT_english_results_detailed.csv,272,168,440
Qwen3-4B-TL-SynthDolly-E5-S73_english_results_detailed.csv,381,59,440
Qwen3-4B-TL-SynthDolly-E8-S73-PREFT_english_results_detailed.csv,261,179,440
Qwen3-4B-TL-SynthDolly-E8-S73_english_results_detailed.csv,400,40,440
Qwen3-4B-ZH-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,275,165,440
Qwen3-4B-ZH-SynthDolly-E1-S73_english_results_detailed.csv,238,202,440
Qwen3-4B-ZH-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,268,172,440
Qwen3-4B-ZH-SynthDolly-E3-S73_english_results_detailed.csv,261,179,440
Qwen3-4B-ZH-SynthDolly-E5-S73-PREFT_english_results_detailed.csv,257,183,440
Qwen3-4B-ZH-SynthDolly-E5-S73_english_results_detailed.csv,272,168,440
Qwen3-8B-DA-SynthDolly-1A_english_results_detailed.csv,312,128,440
Qwen3-8B-DA-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,268,172,440
Qwen3-8B-DA-SynthDolly-E1-S73_english_results_detailed.csv,312,128,440
Qwen3-8B-DA-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,274,166,440
Qwen3-8B-DA-SynthDolly-E3-S73_english_results_detailed.csv,317,123,440
Qwen3-8B-EL-SynthDolly-1A_english_results_detailed.csv,294,146,440
Qwen3-8B-EL-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,279,161,440
Qwen3-8B-EL-SynthDolly-E1-S73_english_results_detailed.csv,291,149,440
Qwen3-8B-EL-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,260,180,440
Qwen3-8B-EL-SynthDolly-E3-S73_english_results_detailed.csv,370,70,440
Qwen3-8B-ES-SynthDolly-1A_english_results_detailed.csv,314,126,440
Qwen3-8B-ES-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,270,170,440
Qwen3-8B-ES-SynthDolly-E1-S73_english_results_detailed.csv,302,138,440
Qwen3-8B-ES-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,270,170,440
Qwen3-8B-ES-SynthDolly-E3-S73_english_results_detailed.csv,284,156,440
Qwen3-8B-GA-SynthDolly-1A_english_results_detailed.csv,292,148,440
Qwen3-8B-GA-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,268,172,440
Qwen3-8B-GA-SynthDolly-E1-S73_english_results_detailed.csv,265,175,440
Qwen3-8B-GA-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,272,168,440
Qwen3-8B-GA-SynthDolly-E3-S73_english_results_detailed.csv,313,127,440
Qwen3-8B-HI-SynthDolly-1A_english_results_detailed.csv,316,124,440
Qwen3-8B-HI-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,272,168,440
Qwen3-8B-HI-SynthDolly-E1-S73_english_results_detailed.csv,277,163,440
Qwen3-8B-HI-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,264,176,440
Qwen3-8B-HI-SynthDolly-E3-S73_english_results_detailed.csv,286,154,440
Qwen3-8B-PT-SynthDolly-1A_english_results_detailed.csv,286,154,440
Qwen3-8B-PT-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,264,176,440
Qwen3-8B-PT-SynthDolly-E1-S73_english_results_detailed.csv,296,144,440
Qwen3-8B-PT-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,269,171,440
Qwen3-8B-PT-SynthDolly-E3-S73_english_results_detailed.csv,288,152,440
Qwen3-8B-TL-SynthDolly-1A_english_results_detailed.csv,299,141,440
Qwen3-8B-TL-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,268,172,440
Qwen3-8B-TL-SynthDolly-E1-S73_english_results_detailed.csv,325,115,440
Qwen3-8B-TL-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,272,168,440
Qwen3-8B-TL-SynthDolly-E3-S73_english_results_detailed.csv,358,82,440
Qwen3-8B-ZH-SynthDolly-1A_english_results_detailed.csv,361,79,440
Qwen3-8B-ZH-SynthDolly-E1-S73-PREFT_english_results_detailed.csv,267,173,440
Qwen3-8B-ZH-SynthDolly-E1-S73_english_results_detailed.csv,339,101,440
Qwen3-8B-ZH-SynthDolly-E3-S73-PREFT_english_results_detailed.csv,266,174,440
Qwen3-8B-ZH-SynthDolly-E3-S73_english_results_detailed.csv,301,139,440
llama-3.1-8b-DA-SynthDolly-1A_english_results_detailed.csv,339,101,440
llama-3.1-8b-EL-SynthDolly-1A_english_results_detailed.csv,355,85,440
llama-3.1-8b-ES-SynthDolly-1A_english_results_detailed.csv,327,113,440
llama-3.1-8b-GA-SynthDolly-1A_english_results_detailed.csv,329,110,440
llama-3.1-8b-HI-SynthDolly-1A_english_results_detailed.csv,332,108,440
llama-3.1-8b-PT-SynthDolly-1A_english_results_detailed.csv,330,110,440
llama-3.1-8b-TL-SynthDolly-1A_english_results_detailed.csv,352,88,440
llama-3.1-8b-ZH-SynthDolly-1A_english_results_detailed.csv,357,83,440
