instruction,input,response
"Cé a scríobh an t-úrscéal ficsean eolaíochta lárnach Dune, a foilsíodh i 1965?",,"Scríobh Frank Herbert Dune. Is é an chéad úrscéal é i saighead sé leabhar a dhéanann iniúchadh ar théamaí casta na héiceolaíochta, an reiligiúin, agus éabhlóid an duine ar an bpláinéad fásaigh Arrakis."
"Cruthaigh plean airgeadais agus gairme dian, céim ar chéim, do dhuine a bhain céim amach le déanaí a bhfuil $100,000 de fhiacha mac léinn air, agus is é an sprioc an fiachas a ghlanadh go hiomlán laistigh de 5 bliana.",,"1. **Triaid Láithreach & Seiceáil Rátaí (Mí 1):** Déan mionchuntas ar gach iasacht aonair, ag tabhairt faoi deara an príomhoide, an ráta úis, agus an íocaíocht íosta mhíosúil. Tabhair tús áite d'aisíoc ag baint úsáide as modh Longthitim an Fhiachais (an ráta úis is airde ar dtús). Sábhálfaidh sé seo na mílte thar shaolré na hiasachta.
2. **An Íobairt (Bliain 1):** Bog ar ais abhaile láithreach nó faigh an staid chostais mhaireachtála is ísle is féidir. Is é tithíocht an fachtóir is mó a chinneann rath sa phlean seo. Is é do sprioc do Bhliain 1 ná tithíocht agus fóntais a choinneáil faoi bhun 10% de d'íocaíocht tar éis cánach.
3. **An Buiséad Bunúsach Zero:** Cruthaigh buiséad an-teoranta. Sann post do gach dollar. Cuir teorainn le gach caiteachas neamhriachtanach (ithe amuigh, siamsaíocht, síntiúis) ag $200 in aghaidh na míosa. Cuir compord ort féin ag rá “níl” le himeachtaí sóisialta a éilíonn caiteachas.
4. **Tóg an Maolán $1,000:** Sula ndéanann tú íocaíochtaí móra, faigh ciste éigeandála beag de $1,000. Coscann sé seo costais bheaga gan choinne (deisiúchán carr, comhíocaíocht leighis) ó tú a bhrú ar ais i bhfiacha cárta creidmheasa.
5. **Faigh Fostaíocht Ard-Fháis:** Tabhair tús áite d'fhostaíocht a fháil in earnáil ard-éilimh (m.sh., forbairt bogearraí speisialaithe, díolacháin teicneolaíochta, eolaíocht sonraí, comhairleoireacht). Dírigh ar thúsphá atá 10-20% níos airde ná an meán do do réimse, fiú má éilíonn sé dian-uaschur nó bogadh go cathair ardchostais mhaireachtála go sealadach.
6. **An Sainordú Taobh-Ghnó:** Tosaigh láithreach le taobh-ghnó brabúsach (saorobair, teagasc, obair chonartha iargúlta) a úsáideann scileanna do chéime inmhargaidh. Geall go gcaithfidh tú 10-15 uair sa tseachtain leis an ngnó seo, ag iarraidh $800 - $1,200 breise a ghiniúint in aghaidh na míosa.
7. **Uathoibriú na Longthitime:** Socraigh íocaíochtaí íosta uathoibríocha do gach iasacht, ag cinntiú go seachnaíonn tú táillí. Cuir 100% den ioncam a ghintear ó do thaobh-ghnó go díreach i dtreo phríomhoide na hiasachta is airde úis.
8. **Coinneáil Siar ó Scor:** Ná cuir isteach ach an t-íosmhéid is gá i 401(k) d'fhostóra chun an ranníocaíocht chomhfhreagrach iomlán (airgead saor in aisce) a fháil. Ná rannchuidigh níos mó go dtí go mbeidh an t-ualach iomlán fiachais faoi $30,000.
9. **Mair mar Mac Léinn (Bliain 1):** Ná tit i gcreach 'sníomh saoil.' Tiomáin an sean-charr, caith na seanéadaí, agus lean ar aghaidh ag ithe bia ar chostas íseal. Téann gach dollar breise i dtreo an fhiachais.
10. **Atreorú an Ardú Pá (Bliain 2+):** Nuair a fhaigheann tú do chéad ardú pá nó bónas, atreoraigh 100% den *ghlanmhéadú* isteach i d'íocaíocht fiachais. Ní féidir dul i gceist leis seo.
11. **Luasghéarú Gairme Ionsaitheach:** Dírigh go neamhthrócaireach ar fheidhmíocht. Iarr ardú céime inmheánach gach 12-18 mí. Má tá an fás inmheánach marbhánta, déan cuardach ionsaitheach ar phost nua (ag léim ó phost go post) a thairgeann léim pá 15-20% ar a laghad. Is é d'ioncam ard an uirlis is cumhachtaí sa phlean seo.
12. **Athbhreithniú Athmhaoinithe (Bliain 2/3):** Chomh luath agus a fheabhsaíonn do scór creidmheasa, agus go laghdaítear an príomhfhiachas, déan imscrúdú ar athmhaoiniú do chuid iasachtaí príobháideacha atá fágtha (agus b'fhéidir iasachtaí cónaidhme, ag brath ar rátaí úis) chuig ráta úis níos ísle, aonair. Is minic a éilíonn sé seo creidmheas den scoth agus stair fostaíochta chobhsaí.
13. **Ceiliúradh Mórchlocha Fiachais (Íosta):** Nuair a íocann tú iasacht ar leith, lig ceiliúradh beag, buiséadaithe duit féin (uasmhéid $50-$100). Bain úsáid as an íocaíocht ón iasacht a cuireadh deireadh léi chun an íocaíocht ar an gcéad iasacht eile in ord na Longthitime a mhéadú.
14. **An Brú Deiridh (Bliain 5):** Nuair a bhíonn an fiachas faoi bhun $15,000, smaoinigh ar gach caiteachas neamhriachtanach a dhíchur go hiomlán (an brú deiridh “mhí ifrinn”) agus díol aon sócmhainní ardluacha neamhriachtanacha (m.sh., consól cearrbhachais, leictreonaic iomarcach) chun an príomhshuim deiridh a ghlanadh.
15. **Prótacal Iar-Fhiachais:** Tar éis na híocaíochta deiridh, atreoraigh an méid ollmhór íocaíochta fiachais míosúil isteach i gcuntais scoir (401k, Roth IRA) a uasmhéadú go hionsaitheach agus, faoi dheireadh, ciste éigeandála láidir 3-6 mhí a chistiú, ag cinntiú go dtagann tú suas go tapa ar dheiseanna caillte coigiltis."
Liostaigh seacht sraith an mhúnla OSI in ord agus luaigh go hachomair príomhfheidhm an trí shraith is airde.,,"Seacht sraith an mhúnla OSI, ón mbun (1) go barr (7), is ea iad: 1. Fisiciúil, 2. Nasc Sonraí, 3. Líonra, 4. Iompar, 5. Seisiún, 6. Cur i Láthair, 7. Feidhmchlár. Is iad feidhmeanna an trí shraith is airde ná: Sraith 7 (Feidhmchlár): Soláthraíonn sé an comhéadan idir feidhmchláir an úsáideora agus an líonra agus láimhseálann sé seirbhísí cumarsáide an úsáideora deiridh (m.sh., HTTP, SMTP). Sraith 6 (Cur i Láthair): Láimhseálann sé formáidiú sonraí, aistriú, criptiú, agus comhbhrú, ag cinntiú go bhfuil na sonraí inléite ag an gcóras glactha. Sraith 5 (Seisiún): Bainistíonn sé bunú, cothabháil, sioncrónú, agus foirceannadh naisc (seisiúin) idir feidhmchláir atá ag cumarsáid."
Déan cur síos ar thábhacht Phreas Priontála Gutenberg.,"Ba é Johannes Gutenberg a chum Preas Priontála Gutenberg i lár an 15ú haois. Bhain sé úsáid as teicneolaíocht an chineáil shochorraithe, feabhas suntasach ar mhodhanna priontála bloc a bhí ann roimhe seo.","Ba é Johannes Gutenberg a chum Preas Priontála Gutenberg i lár an 15ú haois. Bhain sé úsáid as teicneolaíocht an chineáil shochorraithe, feabhas suntasach ar mhodhanna priontála bloc a bhí ann roimhe seo. Creidtear go forleathan gurb é an t-aireagán seo a chuir tús leis an 'Réabhlóid Phriontála,' a raibh ról lárnach aici san Athbheochan, san Reifirméisean, agus in Aois na hEagnaíochta trí chumasú scaipeadh tapa an eolais agus téacsanna caighdeánaithe ar fud na hEorpa."
Cé a tháinig i gcomharbacht ar FDR mar uachtarán ar na Stáit Aontaithe?,,Tháinig Harry S. Truman i gcomharbacht ar Franklin D. Roosevelt.
Mó Ghealacha Shatarn,"Is é Tíotán an ghealach is mó de chuid Shatarn agus an dara ceann is mó sa Chóras Gréine, i ndiaidh Ghainiméide Iúpatair. Is í an t-aon ghealach ar a bhfuil a fhios go bhfuil atmaisféar dlúth aici, comhdhéanta go príomha de nítrigin. D'aimsigh an réalteolaí Dúitseach Christiaan Huygens Tíotán sa bhliain 1655. Tá Enceladus, mórghealach eile, i bhfad níos lú ach tá sí thar a bheith tábhachtach ó thaobh na heolaíochta de mar gheall ar a huisceadán faoin dromchla agus a cripteabholcánacht ghníomhach (spréachshruthanna ag brú amach cáithníní oighir uisce). D'aimsigh William Herschel Enceladus sa bhliain 1789. Tá an ghealach Iapetus suntasach mar gheall ar a dathú drámata dhá-thon—tá leathsféar amháin beagnach dubh agus tá an ceann eile bán geal. D'aimsigh Giovanni Domenico Cassini Iapetus sa bhliain 1671.","Bunaithe ar an téacs, cad é comhdhéanamh an atmaisféir dhlúth atá le fáil ar Thíotán?"
Pléigh an príomhthionchar a bhí ag 'Frankenstein' le Mary Shelley ar na seánraí Gotacha agus ficsean eolaíochta.,,"Tá 'Frankenstein' bunúsach don dá sheánra. Maidir le litríocht Ghotach, d'aistrigh sé an fócas ó bhagairtí seachtracha, osnádúrtha (taibhsí, caisleáin chiaptha) go huafás inmheánach, síceolaíoch, ag bunú téama marthanach an 'doppelgänger' agus an dinimic 'ollphéist/cruthaitheoir'. Go ríthábhachtach, is minic a luaitear é mar bhunphointe an fhicsin eolaíochta, toisc go gcuireann sé eolaíocht theoiriciúil, ach inchreidte, in ionad draíochta nó misteachais (galbhánachas, cóimeáil coirp). Mar gheall ar an aistriú seo bhí an t-úrscéal ina fhréamhshamhail d'údair SF amach anseo trí dhíriú ar iarmhairtí eiticiúla na sotalaíochta teicneolaíochta seachas cur síos a dhéanamh ar an teicneolaíocht amháin."
Conas a shocraím timpeallacht fhíorúil bhunúsach Python (venv) do thionscadal nua?,,"Meastar gurb é an dea-chleachtas i bhforbairt Python é timpeallacht fhíorúil (venv) a bhunú chun spleáchais tionscadail a leithlisiú. Ag glacadh leis go bhfuil Python 3.x suiteáilte agat, lean na céimeanna seo:

1. **Déan nascleanúint chuig d’eolaire tionscadail:** Oscail do theirminéal nó pras ordaithe agus athraigh eolaire go dtí an áit a mbeidh do chomhaid tionscadail (m.sh., `cd ~/Projects/my_app`).

2. **Cruthaigh an timpeallacht fhíorúil:** Bain úsáid as an modúl ionsuite `venv`. Is é an t-ainm `venv` (an dara huair) an gnáth-choinbhinsiún d'ainm fillteáin na timpeallachta:
   bash
   python3 -m venv venv
   

3. **Gníomhaigh an timpeallacht:** Athraíonn an ghníomhachtú athróg PATH do bhlaosc ionas go n-úsáidfidh sé an comhad inrite laistigh de do thimpeallacht nua scoite nuair a chlóscríobhann tú `python` nó `pip`.
   *   **Ar macOS/Linux:** `source venv/bin/activate`
   *   **Ar Windows (Command Prompt):** `venv\Scripts\activate.bat`
   *   **Ar Windows (PowerShell):** `.\venv\Scripts\Activate.ps1`

4. **Deimhnigh an ghníomhachtú:** De ghnáth, athróidh pras do theirminéil chun ainm na timpeallachta a áireamh (m.sh., `(venv) user@host:~/Projects/my_app$`)

5. **Suiteáil spleáchais:** Anois, ní bheidh aon phacáiste a shuiteálann tú ag baint úsáide as `pip` ann ach taobh istigh den timpeallacht seo (m.sh., `pip install requests flask`).

6. **Díghníomhaigh:** Nuair a bhíonn tú críochnaithe ag obair ar an tionscadal don seisiún, níl le déanamh agat ach `deactivate` a chlóscríobh chun filleadh ar do thimpeallacht dhomhanda Python."
Mínigh próiseas na fótaisintéise.,,"Is éard is fótaisintéis ann ná an próiseas bithcheimiceach a úsáideann plandaí, algaí, agus baictéir áirithe chun fuinneamh solais a thiontú go fuinneamh ceimiceach, atá stóráilte i bhfoirm glúcóis. Teastaíonn dé-ocsaíd charbóin agus uisce don phróiseas seo agus táirgeann sé ocsaigin mar fho-tháirge.

**An Fhoirmle Cheimiceach:**
6CO₂ (Dé-ocsaíd Charbóin) + 6H₂O (Uisce) + Fuinneamh Solais → C₆H₁₂O₆ (Glúcós) + 6O₂ (Ocsaigin)

**Céim 1: Na Frithghníomhartha atá ag Brath ar Sholas**
Tarlaíonn an chéim seo sna seicní tíleacóide taobh istigh de na cloraplaist. Ionsúnn líocha clóraifille fuinneamh solais, go príomha sna speictream dearg agus gorm. Úsáidtear an fuinneamh ionsúite seo chun leictreoin a sceiteadh agus móilíní uisce a scoilt (próiseas ar a dtugtar fótalú). Scaoileann an scoilt seo gás ocsaigine isteach san atmaisféar, agus úsáidtear an fuinneamh a ghintear chun ATP (airgeadra fuinnimh) agus NADPH (iompróir leictreon) a chruthú.

**Céim 2: Na Frithghníomhartha Neamhspleácha ar Sholas (Timthriall Calvin)**
Tarlaíonn an chéim seo sa stróma (an spás líonta le sreabhán timpeall ar na tíleacóid) agus ní gá solas a bheith aici go díreach, cé go bhfuil sí ag brath ar an ATP agus NADPH a tháirgtear i gCéim 1. 
1. **Feistiú Carbóin:** Gabhtar dé-ocsaíd charbóin ón atmaisféar agus ceanglaítear í le móilín cúig charbón ar a dtugtar RuBP. Tiontaíonn an chéim seo carbón neamhorgánach go comhdhúile orgánacha.
2. **Dí-ocsaídiú:** Ag baint úsáide as an bhfuinneamh ó ATP agus na leictreoin ó NADPH, déantar na comhdhúile carbóin feistithe a thiontú go G3P (glicearaildéid-3-fosfáit), siúcra simplí trí charbón.
3. **Athghiniúint:** Athchúrsáiltear formhór na móilíní G3P chun an móilín RuBP tosaigh a athghiniúint ionas gur féidir leis an timthriall leanúint ar aghaidh. Úsáideann an planda na móilíní G3P atá fágtha chun glúcós, stáirse, ceallalós, agus móilíní orgánacha eile a theastaíonn le haghaidh fáis agus stóráil fuinnimh a shintéisiú."
Cad é an siombail cheimiceach don ór?,,Is í an tsiombail cheimiceach don ór ná Au.
"Déan athbhreithniú ar an liosta cathracha seo a leanas agus aicmigh iad ina mór-ranna faoi seach. Formáidigh an t-aschur mar liosta urchair ina dtaispeánann gach iontráil an Mhór-Roinn, agus ansin coilín, agus ansin ainm na Cathrach.","Cathracha le haicmiú: Tóiceo, Páras, Caireo, Sydney, Rio de Janeiro, Londain, Johannesburg, Mumbai, Cathair Nua-Eabhrac, Beirlín.","* An Áise: Tóiceo
* An Eoraip: Páras
* An Afraic: Caireo
* An Astráil: Sydney
* Meiriceá Theas: Rio de Janeiro
* An Eoraip: Londain
* An Afraic: Johannesburg
* An Áise: Mumbai
* Meiriceá Thuaidh: Cathair Nua-Eabhrac
* An Eoraip: Beirlín"
Cathain a tógadh Túr Eiffel agus cad é an cuspóir bunaidh a bhí leis?,"Túr laitíse d'iarann saoirsithe atá i dTúr Eiffel, atá suite ar an Champ de Mars i bPáras, an Fhrainc. Tógadh é ó 1887 go 1889 mar bhealach isteach chuig Aonach Domhanda 1889. Ag seasamh 330 méadar (1,083 troigh) ar airde, ba é an struchtúr daonna ab airde ar domhan é ar feadh 41 bliain go dtí gur cuireadh an Chrysler Building i gcrích i gCathair Nua-Eabhrac i 1930. Tá trí leibhéal sa túr do chuairteoirí, le bialanna ar an gcéad agus ar an dara leibhéal. Is é an séadchomhartha íoctha is mó a dtugtar cuairt air ar domhan, ag fáil 6.91 milliún cuairteoir i 2015.",Tógadh Túr Eiffel ó 1887 go 1889 agus d'fheidhmigh sé mar bhealach isteach chuig Aonach Domhanda 1889.
"Déan na gnéithe geografacha seo a leanas a chatagóiriú i dtrí ghrúpa: Fásaigh, Aigéin, agus Sléibhte: Sahara, Atlantic, Andes, Gobi, Pacific, Arabian, Rockies, Indian, Kalahari, Arctic, K2, Everest, agus Kilimanjaro.",,"Is iad na Fásaigh: Sahara, Gobi, Arabian, agus Kalahari. Is iad na hAigéin: Atlantic, Pacific, Indian, agus Arctic. Is iad na Sléibhte agus na Buaicphointí: Andes, Rockies, K2, Everest, agus Kilimanjaro."
Mínigh creat S.M.A.R.T. chun spriocanna a shocrú agus cad a sheasann gach litir dó.,,"Is gléas meabhrach é creat S.M.A.R.T. a úsáidtear chun spriocanna a shocrú a threorú agus chun seansanna rathúlachta a mhéadú. Soláthraíonn sé paraiméadair shoiléire chun measúnú a dhéanamh an bhfuil sprioc inghníomhaithe agus indéanta. 

Seasann na litreacha do:
- **S**pecific: Ba chóir don sprioc a rá go soiléir cad atá le baint amach.
- **M**easurable: Teastaíonn critéir uait chun dul chun cinn a rianú agus fios a bheith agat cathain a comhlíontar an sprioc.
- **A**chievable (or Attainable): Ní mór don sprioc a bheith réadúil i bhfianaise na n-acmhainní agus an ama atá ar fáil.
- **R**elevant: Ba chóir don sprioc teacht le cuspóirí níos leithne agus tosaíochtaí.
- **T**ime-bound: Ní mór spriocdháta nó creat ama sainithe a bheith ag an sprioc le haghaidh comhlánaithe."
Mínigh na príomhfhorsaí atá freagrach as taoidí farraige a chruthú.,,"Is é an príomhchúis le taoidí farraige ná an tarraingt imtharraingteach láidir a dhéanann an Ghealach. Tarraingíonn an fórsa seo uisce i dtreo na Gealaí, ag cruthú borróg ardtaisce ar an taobh den Domhan atá ag tabhairt aghaidh uirthi. Tarlaíonn an dara borróg ardtaisce ar an taobh eile de bharr táimhe agus an difríocht san fhórsa imtharraingteach trasna thrastomhas an Domhain. Bíonn tionchar ag an nGrian ar na taoidí freisin, ag méadú (rabhartaí) nó ag laghdú (malltaoidí) an éifeacht."
Cad é príomhról an ghaireas Golgi i gcill eocarótach?,"Tá orgánaidí éagsúla sa chill, agus tascanna speisialaithe ag gach ceann acu. Cruthaíonn miotócondria fuinneamh, agus láimhseálann an reiticiolam ionphlasmach sintéis agus iompar próitéiní. Mar sin féin, feidhmíonn an gaireas Golgi, ar a dtugtar an coimpléasc nó an corpán Golgi uaireanta, mar phríomh-oifig an phoist don chill. Is í a phríomhfheidhm ná próitéiní agus lipidí a shintéisítear sa reiticiolam ionphlasmach a mhodhnú, a shórtáil, agus a phacáistiú le haghaidh eisfheilt (easchíteóis) nó le seachadadh chuig orgánaidí eile laistigh den chill.","Is í a príomhfheidhm ná próitéiní agus lipidí a mhodhnú, a shórtáil, agus a phacáistiú le haghaidh eisfheilt nó le seachadadh chuig orgánaidí eile laistigh den chill."
Cad í príomhfheidhm an Chórais Ainmneacha Fearainn (DNS)?,,"Is é príomhfheidhm an Chórais Ainmneacha Fearainn (DNS) ainmneacha fearainn atá inléite ag an duine (amhail www.example.com) a aistriú go seoltaí IP uimhriúla (amhail 192.0.2.1), a úsáideann ríomhairí chun a chéile a aithint ar an idirlíon."
Mínigh an cuspóir agus an dóigh a n-oibríonn Am Shábhála Solais an Lae (ASSL). Scríobh an freagra ó pheirspictíocht Eorpaigh a fhaigheann an cleachtas a bheith míshásúil agus ársa.,,"Ah, an deasghnáth céastóireachta bliantúil. Dhá uair sa bhliain, déanaimid praiseach de na cloig. San earrach ('aistriú chun tosaigh'), cuirimid an clog chun cinn uair an chloig chun solas an lae a 'shábháil', rud a chiallaíonn go luíonn an ghrian níos déanaí sa tráthnóna. Ansin, san fhómhar ('aistriú siar'), cuirimid ar ais é. Ba é an cuspóir teoiriciúil, a théann siar na céadta bliain, caomhnú fuinnimh, rud atá séanta go mór anois. Ach níl san éifeacht fíor ach seachtainí de mhion-éidreoir eitilte agus mearbhall. Is cleachtas ársa é a bhfuil an chuid is mó den domhan ciallmhar ag iarraidh é a chaitheamh i dtraipisí, ach cloíonn náisiúin áirithe leis ar chúiseanna nach bhfuil ar eolas ach ag na maorlathaigh."
Comhlánaigh an seanfhocal cáiliúil: A stitch in time saves ___.,,"Is é an seanfhocal iomlán ná: ""A stitch in time saves nine."""
"Céard é fad an chogaidh is giorra a taifeadadh riamh, agus cé na dhá náisiún a bhí páirteach ann?",,"Cogadh Angla-Zanzibar 1896, a mhair thart ar 38 go 45 nóiméad, a troideadh idir an Ríocht Aontaithe agus Suilteanacht Zanzibar."
"Déan liosta de na cúig abhainn is faide ar domhan, ag cur san áireamh a gcríoch agus a bhfad uasta measta i gciliméadair.",,"1. **Abhainn na hAmasóine** (Meiriceá Theas): Thart ar 6,992 km.
2. **An Níl** (An Afraic): Thart ar 6,650 km.
3. **Abhainn Yangtze** (An Áise): Thart ar 6,300 km.
4. **Mississippi–Missouri–Red Rock** (Meiriceá Thuaidh): Thart ar 6,275 km.
5. **Yenisei–Angara–Selenga** (An Áise): Thart ar 5,539 km."
"De réir an téacs, cad iad dátaí tosaigh agus deiridh oibríocht an Pony Express?","Seirbhís phoist a bhí sa Pony Express a sheachadadh teachtaireachtaí, nuachtáin, agus post. D'oibrigh sé ar feadh 18 mí amháin, ón 3 Aibreán, 1860, go dtí an 26 Deireadh Fómhair, 1861. Ba é an bealach cumarsáide is dírí san Iarthar é sular cuireadh an córas teileagraif i gcrích. Go bunúsach, lean an bealach Bóthar Abhainn Platte, Conair na Mormónach, agus an Lár-Bhealach Thar Tír. Thóg sé thart ar 10 lá taisteal idir St. Joseph, Missouri, agus Sacramento, California. Chlúdaigh marcacha 75 go 100 míle in aghaidh an lae, ag athrú capaill ag stáisiúin athsheachadta a bhí bunaithe gach 5 go 20 míle. Tháinig an deireadh oifigiúil nuair a cuireadh an teileagraf tras-ilchríochach i ngníomh.","D'oibrigh an Pony Express ón 3 Aibreán, 1860, go dtí an 26 Deireadh Fómhair, 1861."
"Bunaithe ar an téacs a soláthraíodh, cad é an damhna dorcha, agus conas a bhraitear a láithreacht?","Is foirm hipitéiseach damhna é an damhna dorcha a cheapadh go bhfuil sé freagrach as thart ar 85% den damhna sa chruinne. Baintear a láithreacht as éifeachtaí imtharraingteacha ar dhamhna infheicthe, cosúil le réaltraí agus braislí réaltraí. Murab ionann agus gnáth-damhna, ní dealraíonn sé go n-astaíonn nó go n-idirghníomhaíonn an damhna dorcha le radaíocht leictreamaighnéadach, rud a fhágann go bhfuil sé dofheicthe ag teileascóip. Fanann nádúr an damhna dhorcha ar cheann de na rúndiamhra is mó nach bhfuil réitithe i gcosmeolaíocht an lae inniu.","Is foirm hipitéiseach damhna é an damhna dorcha atá freagrach as thart ar 85% den damhna sa chruinne. Baintear a láithreacht amach go hiomlán óna éifeachtaí imtharraingteacha ar dhamhna infheicthe, amhail cuair rothlaithe réaltraí agus an dinimic laistigh de bhraislí réaltraí. Tá sé do-aimsithe ag gnáth-theileascóip toisc nach cosúil go n-astaíonn nó go n-idirghníomhaíonn sé le radaíocht leictreamaighnéadach. 

Cé nach bhfuil a chomhdhéanamh beacht ar eolas, áirítear ar phríomhiarrthóirí na gcáithníní bunúsacha a dhéanann suas an damhna dorcha Cáithníní Mórchóireacha Idirghníomhaithe go Lag (WIMPs). I measc na míniúcháin eile atá molta tá Réada Crua-Halo Mhóra Dhlúth (MACHOs) nó Dinimic Newtonach Athraithe (MOND), cé gurb é an cuardach do WIMPs a thiomáineann formhór na dturgnaimh bhrath dhíreach faoi láthair ar fud an domhain."
Liostaigh Seacht nIontas an tSeandomhain.,,"Seacht nIontas an tSeandomhain is ea iad: Pirimid Mhór Ghiza, Gairdíní Crochta na Bablóine, Dealbh Dhéas ag Oilimpia, Teampall Artamas ag Eifeasas, An Mausalólóiam ag Halacarnasas, Colas Ródas, agus Teach Solais Alastair."
"Rangaigh na pláinéid seo a leanas den Ghrianchóras bunaithe ar an bhfuil siad rangaithe mar Phláinéid Créúla nó Fathaigh Gháis/Oighir: Mearcair, Véineas, an Domhan, Mars, Iúpatar, Satarn, Úránas, Neiptiún",,"Pláinéid Créúla: Mearcair, Véineas, an Domhan, Mars
Fathaigh Gháis/Oighir: Iúpatar, Satarn, Úránas, Neiptiún"
Mínigh coincheap nodaireacht Big O O(n^2) agus aithin cén tasc san ionchur JSON a soláthraíodh is fearr a léiríonn an castacht ríomhaireachtúil seo.,"{  ""tasks"": [    {      ""name"": ""Cuardach Bunachar Sonraí"",      ""complexity_description"": ""Aon taifead amháin a aisghabháil de réir aitheantais."",      ""O_notation"": ""O(1)""    },    {      ""name"": ""Algartam Sórtála 1"",      ""complexity_description"": ""Gach eilimint a chur i gcomparáid le gach eilimint eile i liosta de mhéid N."",      ""O_notation"": ""N/A""    },    {      ""name"": ""Cuardach Líneach"",      ""complexity_description"": ""Déan athrá trí liosta de mhéid N uair amháin."",      ""O_notation"": ""O(N)""    }  ]}","Léiríonn nodaireacht Big O de O(n^2) (a léitear mar ""n cearnógach"") algartam a bhfuil a fheidhmíocht nó a am rite comhréireach go díreach le cearnóg mhéid an tacair sonraí ionchuir (N). Tarlaíonn sé seo go hiondúil nuair a úsáideann algartam athrá neadaithe (m.sh., lúba 'for' neadaithe), rud a chiallaíonn, i gcás gach míre san ionchur (N), go ndéanann an t-algartam N oibríocht. De réir mar a fhásann N, méadaíonn an t-am rite go cuadratach.

Sna sonraí a soláthraíodh, is é an tasc is fearr a léiríonn castacht O(n^2) ná **Algartam Sórtála 1**, a deir a thuairisc: ""Gach eilimint a chur i gcomparáid le gach eilimint eile i liosta de mhéid N."" Is é an patrún comparáide tréithiúil seo sainmhíniú na castachta ama cuasaithe."
"Cé acu de na dúile seo a leanas atá ina leachtanna nádúrtha ag Gnáth-Theocht agus Brú (GTB/STP): Sulfar, Iarann, Bróimín, Carbón, Mearcair, Héiliam, Sileacan, Fluaidrín",,"Is iad seo a leanas na dúile atá ina leachtanna nádúrtha ag Gnáth-Theocht agus Brú (GTB/STP): Bróimín, Mearcair"
"Aithin an céad inar tharla na himeachtaí seo a leanas go príomha: Síniú Fhorógra an Neamhspleáchais, Tús an Chéad Chogaidh Dhomhanda.",,"Tharla síniú Fhorógra an Neamhspleáchais san 18ú haois, agus tharla tús an Chéad Chogaidh Dhomhanda san 20ú haois."
Cén réimse eolaíoch a bhfuair Marie Curie a dara Duais Nobel dó?,"Marie Skłodowska-Curie (a rugadh Maria Skłodowska; 7 Samhain 1867 – 4 Iúil 1934) fisiceoir agus ceimiceoir Polannach agus Frainceach nádúraithe a bhí inti a rinne taighde ceannródaíoch ar an radaighníomhaíocht. Ba í an chéad bhean í a bhuaigh Duais Nobel, an chéad duine agus an t-aon bhean amháin a bhuaigh Duais Nobel faoi dhó, agus an t-aon duine amháin a bhuaigh Duais Nobel in dhá réimse eolaíochta dhifriúla. Ba í freisin an chéad bhean a bhí ina hollamh in Ollscoil Pháras. Bhí a fear céile, Pierre Curie, ina chomh-fhaighteoir ar a céad Duais Nobel, a bronnadh i 1903 don Fhisic. Níos déanaí, bhuaigh sí Duais Nobel 1911 sa Cheimic as ucht na dúile polóiniam agus raidiam a aimsiú.",Ceimic
"Cad é an ""MacGuffin"" i scéalaíocht?",,"Is gléas plota é MacGuffin i scéal (cosúil le scannán, leabhar, nó físchluiche) a fheidhmíonn mar an réad lárnach nó an sprioc a bhfuil na príomhcharachtair ag iarraidh a bhaint amach, a fháil, nó a aisghabháil. Go cinniúnach, tá tábhacht an MacGuffin don lucht féachana tánaisteach nó neamhbhitheach; is é an príomhchuspóir atá aige ná na carachtair a spreagadh agus an plota a chur chun cinn. Chuir Alfred Hitchcock an téarma chun cinn, á rá go cáiliúil gur ‘an rud a bhfuil na spiairí sa tóir air ach nach bhfuil cúram ar an lucht féachana’ é an MacGuffin. I measc na samplaí tá Áirc an Chúnaint in Raiders of the Lost Ark nó an muince a goideadh sa Titanic."
"Aicmigh na teangacha seo a leanas i dtrí chatagóir bunaithe ar a bpríomhfheidhm agus ar fhorfheidhmiú an chineáil: Cineál Statach, Cineál Dinimiciúil, nó Teanga Mharcála/Stílithe/Ceiste: Python, C++, Java, HTML, CSS, JavaScript, C#, Ruby, Go, SQL.",,"Cineál Statach: C++, Java, C#, Go
Cineál Dinimiciúil: Python, JavaScript, Ruby
Teanga Mharcála/Stílithe/Ceiste: HTML, CSS, SQL"
Mínigh cad iad gealacha Ghailileo agus liostaigh iad in ord an achair mhéadaitheach ó Iúpatar.,,"Is iad gealacha Ghailileo na ceithre ghealach is mó ag Iúpatar, a d'aimsigh Galileo Galilei sa bhliain 1610. Tá siad suntasach toisc gur sholáthair a bhfionnachtain fianaise láidir ag tacú leis an tsamhail héilealárnach. In ord an achair mhéadaitheach ó Iúpatar, is iad: Io, Europa, Ganymede, agus Callisto iad."
